,name,artist,duration,key,mode,beats,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,popularity,URI
1171,Soon,My Bloody Valentine,418707,6,0,4,6.64e-06,0.425,0.839,0.816,0.433,-12.391,0.0385,0.705,109.575,42,spotify:track:7ITRNB9OckYIp2SW2iXU8U
1172,Sorcererz,Gorillaz,180373,9,0,3,0.022,0.584,0.872,0.927,0.127,-6.636,0.0365,0.818,84.075,55,spotify:track:0IJK096XrKQd14Q6fNqW0e
1173,Sore Loser,Tierra Whack,60000,1,1,4,0.576,0.779,0.294,5.98e-05,0.108,-7.251,0.253,0.235,145.356,47,spotify:track:1hXuODVWe5E3GEouSN9HtC
1174,Sorry,Justin Bieber,200787,0,0,4,0.0797,0.654,0.76,0.0,0.299,-3.669,0.045,0.41,99.945,81,spotify:track:09CtPGIpYB4BrO8qb1RGsF
1175,Souk Eye,Gorillaz,274760,2,0,4,0.43,0.64,0.853,0.711,0.156,-7.996,0.031,0.829,124.122,58,spotify:track:4fjzDf54eBNOlW45mNe14U
1176,The Sound of Silence - Acoustic Version,Simon & Garfunkel,185413,6,1,4,0.837,0.525,0.216,0.0,0.107,-13.551,0.0301,0.328,106.761,75,spotify:track:5y788ya4NvwhBznoDIcXwK
1177,Soundwave - Pep & Rash Remix,R3HAB,317580,9,1,4,0.0022,0.683,0.9,0.0304,0.126,-5.148,0.0458,0.179,125.004,28,spotify:track:0LVMCOUV0n2QUAQoQ930pn
1178,Space Cadet,Flume,132544,8,1,4,0.0543,0.69,0.614,0.00637,0.349,-7.016,0.124,0.206,98.058,36,spotify:track:3M0aO0Tj9NomSOn8LuA3YN
1179,Space Song,Beach House,320467,0,0,4,0.218,0.509,0.79,0.125,0.144,-7.105,0.0293,0.625,147.073,67,spotify:track:0hNhlwnzMLzZSlKGDCuHOo
1180,Spaceman - Carnage Festival Trap Remix,Hardwell,234160,11,1,4,0.0235,0.712,0.497,0.768,0.101,-8.976,0.0777,0.238,139.987,54,spotify:track:5QcSDOm6mcvFDl7KBT1fHv
1181,Spaceship,Kanye West,324227,5,0,3,0.503,0.507,0.753,0.0,0.573,-5.31,0.19,0.657,178.068,58,spotify:track:1ko2NuvWlQdxtNRc8QQzmT
1182,Spack Jarrow,W&W,187969,7,0,4,0.0085,0.602,0.967,0.929,0.3,-3.666,0.105,0.364,128.016,38,spotify:track:1gOuDPsB7FWhiOMaq0mRWq
1183,Spanish Song (feat. WaveIQ),GoldLink,211813,11,1,4,0.393,0.514,0.779,2.8e-06,0.708,-6.016,0.204,0.53,104.564,46,spotify:track:4rKgnSL0OriKojAcS1rGQ9
1184,Sparks,Beach House,321133,3,1,4,0.0332,0.33,0.771,0.0255,0.165,-6.063,0.0354,0.41,95.938,46,spotify:track:1tzwRqRNO2dDdUf3qMnQno
1185,Speak to Me,Pink Floyd,65314,1,1,4,0.362,0.592,0.0196,0.854,0.108,-33.35,0.0358,0.0312,119.504,61,spotify:track:574y1r7o2tRA009FW0LE7v
1186,Special,21 Savage,217867,1,1,4,0.147,0.891,0.321,1.89e-05,0.117,-12.813,0.426,0.331,136.005,54,spotify:track:6QMlELXFU07NLdqv3DGNPI
1187,Spectrum - Deniz Koyu Remix,Zedd,395867,5,0,4,0.0513,0.575,0.977,0.263,0.366,-4.17,0.0566,0.174,127.967,20,spotify:track:0JOYMuOnF6WhjOqnlV9jua
1188,Spirals,ILLENIUM,361500,1,1,4,0.0192,0.23,0.557,1.54e-06,0.185,-5.496,0.0362,0.0577,135.029,46,spotify:track:1xZsXDIGuqUTFRVJ15B3bf
1189,Spitfire - Kill The Noise Remix,Porter Robinson,251289,4,0,4,0.000174,0.495,0.901,0.926,0.369,-4.904,0.0407,0.317,172.143,44,spotify:track:1Pz7MQNCbEtK1ucN4vvZ64
1190,Split (Only U) - Radio Edit,Tiësto,256641,1,1,4,0.048,0.634,0.927,0.687,0.0864,-3.282,0.136,0.35,128.016,65,spotify:track:1Q4jb2UjtWUDUojHsB8mLY
1191,Spoil My Night (feat. Swae Lee),Post Malone,194560,1,1,4,0.341,0.672,0.717,2.4e-05,0.106,-2.714,0.034,0.225,160.981,74,spotify:track:5VuxWXbt7XENQCtE9TzpTv
1192,The Sprawl (Album Version),Sonic Youth,462227,0,1,4,0.00247,0.24,0.698,0.595,0.0694,-6.989,0.0328,0.0528,128.467,32,spotify:track:6R0dQ5mWpzygCXhkObmNQ9
1193,Stairway to Heaven - Remaster,Led Zeppelin,482830,9,0,4,0.58,0.338,0.34,0.0032,0.116,-12.049,0.0339,0.197,82.433,78,spotify:track:5CQ30WqJwcep0pYcV4AMNc
1194,Stampede,Dimitri Vegas & Like Mike,257062,4,0,4,0.00134,0.647,0.52,0.898,0.0612,-3.759,0.0532,0.158,128.022,41,spotify:track:6nsP6Cgov9ZV46fZG3AMcw
1195,Star Eyes,Flume,146585,0,1,4,0.0188,0.564,0.646,0.869,0.335,-6.115,0.0389,0.104,90.056,39,spotify:track:2cMsuGu06WJNewxDRCnWLk
1196,Starboy (feat. Daft Punk),The Weeknd,227827,7,1,4,0.127,0.784,0.583,8.19e-06,0.468,-7.056,0.239,0.474,93.055,27,spotify:track:4rJKRx0NtEN0mQQrFLXYWY
1197,STARGAZING,Travis Scott,270715,8,1,4,0.00947,0.487,0.789,4.05e-06,0.189,-3.69,0.044,0.0564,150.007,81,spotify:track:7wBJfHzpfI3032CSD7CE2m
1198,Staring At The Sun (feat. SZA),Post Malone,168280,6,0,4,0.248,0.724,0.772,0.0,0.308,-4.389,0.184,0.347,95.074,78,spotify:track:5KE9b4x7Zj2A8XtbkqhqTe
1199,Stars - Radio Edit,Vicetone,238125,4,0,4,0.0627,0.537,0.749,0.0,0.431,-2.922,0.0354,0.0865,128.014,37,spotify:track:321gv2jshdnYZ2hZSjPwuI
1200,Start A Riot - Thundatraxx Remix,BANNERS,188773,2,1,4,0.0162,0.637,0.77,4.92e-05,0.293,-5.637,0.0297,0.643,94.97,50,spotify:track:0b29RCV8LpmnNht0r4LgV1
1201,Started From the Bottom,Drake,174133,8,1,4,0.0328,0.794,0.522,0.0,0.156,-7.829,0.159,0.567,86.318,68,spotify:track:5DI9jxTHrEiFAhStG7VA8E
1202,Stay,Kygo,239465,8,1,4,0.0444,0.648,0.736,0.000137,0.171,-7.948,0.0385,0.378,103.027,67,spotify:track:7gBj0VgcuAgkXkiRRYvSmK
1203,Stay,Post Malone,204427,5,1,4,0.449,0.507,0.48,0.0,0.147,-5.418,0.0266,0.35,86.046,79,spotify:track:4H7WNRErSbONkM06blBoGc
1204,Stay Close,Flume,176529,5,1,4,0.00648,0.511,0.49,0.00638,0.278,-6.061,0.0284,0.291,89.966,37,spotify:track:4mgj4czwvkvRyuTD7Fyy0l
1205,Stay the Night (feat. Hayley Williams of Paramore) - Zedd & Kevin Drew Extended Remix,Zedd,288750,1,1,4,0.00446,0.602,0.948,6.14e-06,0.173,-2.811,0.246,0.374,128.045,34,spotify:track:5eSxbHpJN0AbsL4iWyVLnz
1206,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,285373,10,0,4,0.0322,0.703,0.826,0.00629,0.179,-7.179,0.0341,0.945,103.564,78,spotify:track:3mRM4NM8iO7UBqrSigCQFH
1207,Step,Vampire Weekend,251627,10,1,4,0.591,0.624,0.724,7.79e-06,0.101,-7.113,0.101,0.624,78.008,64,spotify:track:78J9MBkAoqfvyeEpQKJDzD
1208,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,210960,9,1,4,0.0319,0.646,0.795,0.0,0.267,-3.293,0.0976,0.796,89.99,77,spotify:track:0qOnSQQF0yzuPWsXrQ9paz
1209,Still D.R.E.,Dr. Dre,270587,11,1,4,0.16,0.816,0.775,0.00031,0.0543,-3.323,0.234,0.527,93.431,75,spotify:track:503OTo2dSqe7qk76rgsbep
1210,Stir Fry,Migos,190288,2,1,4,0.00263,0.817,0.816,0.0,0.159,-5.402,0.269,0.508,181.982,75,spotify:track:2UVbBKQOdFAekPTRsnkzcf
1211,Stole the Show,Kygo,223187,8,0,4,0.271,0.64,0.635,0.0,0.319,-7.565,0.226,0.475,100.034,75,spotify:track:5masKPHeAOVNgxdLebIcK7
1212,Stolen Dance,Milky Chance,313684,11,1,4,0.427,0.885,0.581,0.000204,0.0759,-8.813,0.0378,0.728,114.016,73,spotify:track:6vECYJHxYmm3Ydt3fF01pE
1213,STOOPID,6ix9ine,143250,3,0,4,0.114,0.724,0.685,0.0,0.1,-4.068,0.321,0.862,150.016,69,spotify:track:1KWLyoPChJrBQFscO8NW8D
1214,Stop And Stare,OneRepublic,223853,4,1,4,0.0659,0.492,0.859,0.0,0.0756,-4.274,0.0332,0.251,92.474,59,spotify:track:48s0QHJgmiNsth3WEO6U4M
1215,STOP TRYING TO BE GOD,Travis Scott,338438,4,0,4,0.221,0.588,0.567,0.0,0.135,-3.738,0.0628,0.113,150.009,73,spotify:track:1xYpVRspgaLxdJLOTQkTjg
1216,Stranger In A Room (feat. Oliver Sim),Jamie xx,177511,0,0,4,0.979,0.664,0.157,0.405,0.105,-17.272,0.0456,0.341,130.014,41,spotify:track:5yRSmLQXcMleMwbeLpUKhX
1217,Strangers,Seven Lions,204213,0,0,4,0.0142,0.577,0.697,1.6e-06,0.157,-7.429,0.0399,0.489,129.978,58,spotify:track:2U0pVx4m1Kdm1Gsjjm6iq8
1218,Stressed Out,Twenty One Pilots,202333,4,0,4,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.141,0.648,169.977,83,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn
1219,Strobe - Radio Edit,deadmau5,212067,8,0,4,8.12e-05,0.656,0.662,0.886,0.104,-9.345,0.0307,0.0712,128.022,44,spotify:track:0DIekYoiwwr1kkTUGmQlSL
1220,Strobe - Club Edit,deadmau5,379120,8,0,4,0.000578,0.671,0.551,0.894,0.2,-9.646,0.033,0.13,128.019,39,spotify:track:6fZersDfjZ7CMyLe0jvixb
1221,Strobe - Dimension Remix,deadmau5,308966,8,0,4,0.017,0.368,0.974,0.942,0.298,-3.055,0.0416,0.115,173.999,37,spotify:track:1HdRBtvG4Vdjfl8gV4vBIA
1222,Strong,R3HAB,169102,5,0,4,0.0211,0.448,0.856,2e-05,0.2,-3.162,0.0537,0.511,127.977,52,spotify:track:5cImOblhS97lw6MvbPupUu
1223,Stronger,Kanye West,311867,10,0,4,0.00564,0.617,0.717,0.0,0.408,-7.858,0.153,0.49,103.992,80,spotify:track:4fzsfWzRhPawzqhX8Qt9F3
1224,Stuck In A Dream (feat. Gunna),Lil Mosey,123560,10,0,4,0.481,0.748,0.648,0.0,0.126,-6.445,0.0816,0.726,139.952,87,spotify:track:7iHHxY2NLlJRAmlAmC4ahQ
1225,Subwoofer Lullaby,C418,208562,0,1,4,0.921,0.272,0.0141,0.919,0.104,-23.72,0.039,0.0384,73.966,61,spotify:track:1OJxI8lIWRqBvouJxW1nzN
1226,Suddenly,A$AP Rocky,270707,2,1,4,0.296,0.572,0.514,0.0,0.671,-8.787,0.35,0.417,129.646,53,spotify:track:5YwewdqOOG0OPhALYN1gSZ
1227,Sugar Magnolia - 2001 Remaster,Grateful Dead,197307,1,0,4,0.166,0.589,0.62,8.12e-06,0.153,-9.259,0.0431,0.65,154.621,49,spotify:track:2GLxvCiSUGu94wJFbojwWg
1228,Sugar Wraith,Post Malone,228147,5,0,4,0.262,0.606,0.775,0.0,0.1,-4.269,0.0671,0.307,164.02,72,spotify:track:0MrRAUcB8AZiB9ue2VOBYe
1229,Summer,Calvin Harris,222533,4,0,4,0.0211,0.596,0.856,0.0178,0.141,-3.556,0.0346,0.743,127.949,79,spotify:track:6YUTL4dYpB9xZO5qExPf05
1230,Summer Friends (feat. Jeremih & Francis & The Lights),Chance the Rapper,290316,8,1,4,0.675,0.693,0.426,1.03e-05,0.115,-12.476,0.302,0.477,144.796,62,spotify:track:2fl0B0OaXjWbjHCQFx2O8W
1231,Sun Is Shining - W&W Remix,Axwell /\ Ingrosso,314787,11,0,4,0.00543,0.525,0.856,0.000102,0.217,-5.428,0.0576,0.2,129.979,36,spotify:track:09okoLt0vlZKhRVv6y8NVo
1232,Sundress,A$AP Rocky,158206,6,1,4,0.176,0.721,0.704,3.71e-06,0.143,-6.364,0.0606,0.735,125.004,75,spotify:track:2aPTvyE09vUCRwVvj0I8WK
1233,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158040,2,1,4,0.556,0.76,0.479,0.0,0.0703,-5.574,0.0466,0.913,89.911,89,spotify:track:3KkXRkHbMCARz0aVfEt68P
1234,Sup Mate (feat. Future),Young Thug,238027,1,1,4,0.000786,0.874,0.552,0.286,0.144,-7.951,0.271,0.521,147.043,65,spotify:track:0zNHMc1cGKe4MO5rtGtKRh
1235,Superstition - Single Version,Stevie Wonder,245493,8,1,4,0.038,0.633,0.634,0.0064,0.0385,-12.115,0.0725,0.872,100.499,77,spotify:track:1h2xVEoJORqrg71HocgqXd
1236,Surf (feat. Gunna),Young Thug,184093,0,1,4,0.101,0.93,0.561,0.0,0.0992,-8.053,0.25,0.596,140.987,69,spotify:track:6igOR5QCn09zAVF2ikZjsV
1237,Surrender,Cash Cash,208133,1,1,4,0.0236,0.542,0.894,0.0,0.132,-2.879,0.0676,0.296,127.947,51,spotify:track:3rwdcyPQ37SSsf1loOpux9
1238,Sweat (feat. Jenna Andrews),Cash Cash,213000,6,1,4,0.000658,0.603,0.792,0.0,0.111,-4.025,0.0347,0.333,142.047,27,spotify:track:0f3ps75DqAs8jphZFYuzdQ
1239,Sweden,C418,215500,2,1,1,0.992,0.429,0.01,0.945,0.103,-25.164,0.0537,0.207,74.677,64,spotify:track:4NsPgRYUdHu2Q5JRNgXYU5
1240,Sweet but Psycho,Ava Max,187436,1,1,4,0.0691,0.719,0.704,0.0,0.166,-4.724,0.0476,0.628,133.002,88,spotify:track:25sgk305KZfyuqVBQIahim
1241,Sweet Escape,Alesso,232533,2,1,4,0.0721,0.572,0.839,1.74e-06,0.197,-3.865,0.0397,0.516,126.029,56,spotify:track:6vPJvkEuWZPcv58NnQ3dBR
1242,The Sweet Escape,Gwen Stefani,246467,1,1,4,0.191,0.756,0.77,0.0,0.178,-3.502,0.0343,0.73,119.961,66,spotify:track:66ZcOcouenzZEnzTJvoFmH
1243,Sweet Nothing (feat. Florence Welch),Calvin Harris,212560,8,0,4,0.197,0.573,0.929,0.000112,0.0567,-3.942,0.109,0.582,127.934,71,spotify:track:24LS4lQShWyixJ0ZrJXfJ5
1244,sweet sweet,Travis Scott,222318,0,0,4,0.0859,0.733,0.578,1.19e-06,0.403,-5.245,0.0417,0.447,142.028,65,spotify:track:01Ch5LzVStxCFPKkT1xg6k
1245,Swimming Pools (Drank),Kendrick Lamar,247800,8,1,4,0.00627,0.577,0.447,0.00022,0.0899,-5.892,0.277,0.189,74.236,71,spotify:track:6REbwUNlppTfcnV4d4ZoZi
1246,swishers,[bsd.u],116757,4,0,4,0.867,0.5,0.596,0.00268,0.278,-12.362,0.567,0.554,148.235,35,spotify:track:4f9oMWvjUdIKCecE5LAeio
1247,Switch - Radio Edit,Firebeatz,196875,2,1,4,0.00417,0.689,0.925,0.152,0.161,-4.65,0.0489,0.235,128.002,24,spotify:track:5AYna0iOhEfHwkXchavPgs
1248,Swoosh,GoldLink,162040,11,0,4,0.0353,0.511,0.505,1.3e-06,0.14,-7.419,0.381,0.167,148.26,44,spotify:track:7Lqkv1Z3D6iW5C12q7TRhy
1249,T-Shirt,Migos,242407,10,0,4,0.242,0.865,0.687,0.0,0.158,-3.744,0.217,0.486,139.023,71,spotify:track:7KOlJ92bu51cltsD9KU5I7
1250,Take a Chance (feat Little Dragon),Flume,328631,11,1,4,0.343,0.401,0.51,0.000225,0.151,-6.284,0.0785,0.348,139.888,50,spotify:track:44dFOGFKVgNrx6UilTRVfZ
1251,Take it Back - Radio Edit,Bougenvilla,162630,1,1,4,0.0623,0.629,0.951,0.589,0.0571,-3.678,0.041,0.707,125.987,36,spotify:track:2uObV8XRNHqm76oKmdRrfw
1252,Take It Or Leave It,The Strokes,196067,2,0,4,0.000959,0.43,0.913,0.369,0.137,-6.203,0.0389,0.481,154.066,48,spotify:track:0seTertVGvHrEJu7hlIWRq
1253,Take Me - Radio Edit,Tiësto,212284,0,1,4,0.00859,0.58,0.781,5.13e-06,0.15,-4.842,0.03,0.604,127.991,48,spotify:track:1Y4oU6y3FTu2mO8EPu7FgA
1254,Take Me Home (feat. Bebe Rexha),Cash Cash,206320,7,1,4,0.0615,0.571,0.903,1.23e-06,0.186,-2.184,0.214,0.477,127.951,58,spotify:track:2zMXH5k5NZy1Nw460bLvRh
1255,Take Me Home (feat. Bebe Rexha) - The Chainsmokers Remix; Radio Edit,Cash Cash,220000,7,1,4,0.0839,0.666,0.74,0.000507,0.568,-4.701,0.0384,0.186,127.973,41,spotify:track:669fROCQmNrZoJSqvdqoGx
1256,Take Me Out,Franz Ferdinand,237027,9,1,4,0.000423,0.278,0.676,0.000899,0.136,-8.821,0.0371,0.494,104.545,73,spotify:track:6ooluO7DiEhI1zmK94nRCM
1257,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,229573,1,0,4,0.0906,0.499,0.8,0.0,0.147,-2.665,0.0502,0.272,139.919,88,spotify:track:7CZyCXKG6d5ALeq41sLzbw
1258,Takin' Shots,Post Malone,216747,0,1,4,0.61,0.762,0.621,0.0,0.464,-6.24,0.0866,0.593,120.056,72,spotify:track:5ffntNJnJOeFv7b7DCd0Bw
1259,A Tale of 2 Citiez,J. Cole,269787,6,1,4,0.553,0.559,0.556,0.0,0.251,-7.844,0.531,0.362,189.861,69,spotify:track:7lL3MvFWFFSD25pBz72Agj
1260,Tales,ScHoolboy Q,173280,2,1,4,0.348,0.773,0.82,1.65e-06,0.128,-4.454,0.245,0.717,140.021,56,spotify:track:6kmSmIbfnGTaGCgwFW7umS
1261,Talk,DJ Snake,237960,7,1,4,0.0093,0.572,0.802,0.0,0.124,-4.408,0.0807,0.255,118.082,56,spotify:track:5Mf84BbHYdrewDABZOH5H6
1262,A Taste Of Honey - Remastered 2009,The Beatles,123480,1,0,3,0.698,0.42,0.372,0.0,0.104,-11.416,0.0327,0.412,101.408,48,spotify:track:7fh53ta3vAOGJMQ4i5tCHe
1263,TATI,6ix9ine,154565,11,0,4,0.00214,0.779,0.767,0.0,0.102,-5.462,0.258,0.523,91.981,71,spotify:track:6SOBCABlykuNrO04rmXpLs
1264,Technicolor,Madeon,385413,2,0,4,0.000232,0.535,0.809,0.25,0.106,-3.382,0.0385,0.0662,127.027,46,spotify:track:3OgU43E7rPo3u9fNEIpdWi
1265,Teen Age Riot (Album Version),Sonic Youth,417800,7,1,4,0.000277,0.286,0.907,0.202,0.0837,-9.67,0.0374,0.746,156.395,63,spotify:track:0WIbzDVEpmOyBnqqdtqIL9
1266,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",A$AP Mob,230920,2,0,4,0.178,0.737,0.775,4.2e-06,0.282,-6.201,0.25,0.434,123.0,26,spotify:track:0sUTcrAOzlKhrZTNv17dQ1
1267,Tell Me What You See - Remastered 2009,The Beatles,157987,7,1,4,0.061,0.592,0.796,0.0,0.131,-8.125,0.0429,0.7,136.675,47,spotify:track:2jnr9KaaMAmvk0zMcM9UzV
1268,Ten Feet Tall,Afrojack,229149,0,1,4,0.0336,0.523,0.861,0.0,0.144,-3.447,0.0644,0.346,127.049,64,spotify:track:2ldAdghnrO34HPcZ0IWfTu
1269,Terry,Action Bronson,289493,1,1,4,0.707,0.376,0.62,0.0,0.107,-5.84,0.367,0.0477,87.538,51,spotify:track:6bj42Hzr3RErxhfgSTdSx6
1270,Terryfold,Chaos Chaos,150000,1,1,4,0.522,0.763,0.665,0.0,0.164,-5.823,0.133,0.796,92.09,48,spotify:track:29tzM8oIgOxBr3cI9CBOpb
1271,THat Part,ScHoolboy Q,313573,6,0,4,0.0855,0.927,0.535,0.0,0.136,-7.59,0.0911,0.336,112.96,66,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr
1272,That's My Bitch,JAY-Z,202560,7,1,4,0.237,0.745,0.871,0.000293,0.121,-6.291,0.113,0.495,108.985,51,spotify:track:1BMzxGds8WSK39p4y432fl
1273,There's A Place - Remastered 2009,The Beatles,110493,4,1,4,0.629,0.455,0.582,4.22e-06,0.172,-10.009,0.0292,0.927,140.928,48,spotify:track:4dessGxnKXmTbHPhVgqODq
1274,These Worries,Kid Cudi,255520,11,1,4,0.0575,0.569,0.607,0.746,0.101,-6.092,0.0303,0.193,88.002,52,spotify:track:2XQKestqcKNAxnmo5hh3Yo
1275,Thief,Ookay,239711,6,1,4,0.00476,0.57,0.797,0.00833,0.11,-2.954,0.0609,0.212,149.926,64,spotify:track:5Ce9z7GqSknXccyppRxNLY
1276,Thinking About You,Axwell /\ Ingrosso,204587,8,1,4,0.0414,0.678,0.842,0.0,0.202,-5.37,0.0553,0.493,122.016,49,spotify:track:6smhpAoDKenJyDztNHf0HH
1277,Thinking About You (feat. Ayah Marar),Calvin Harris,247933,0,0,4,0.00262,0.725,0.874,0.000412,0.0958,-3.715,0.0396,0.748,127.985,67,spotify:track:1KtD0xaLAikgIt5tPbteZQ
1278,Thirteen,C418,176500,4,0,5,0.964,0.223,0.0671,0.954,0.116,-30.388,0.0449,0.0286,69.309,49,spotify:track:1yRvOL3HruyNKODMBHt1Qh
1279,This Could Be Love (feat. Delaney Jane) - Radio Edit,Borgeous,190833,8,0,4,0.023,0.676,0.722,0.0697,0.336,-6.432,0.037,0.479,126.03,40,spotify:track:3YLd8c9lOFNQox4n51F9Vf
1280,This Is Forever (feat. Danyka Nadeau),Hellberg,372367,6,1,4,0.00106,0.63,0.773,0.208,0.074,-5.008,0.0303,0.34,127.979,34,spotify:track:5kMZmTwda4XxmQjbPvALVo
1281,This Is What You Came For,Calvin Harris,222160,9,0,4,0.199,0.63,0.928,0.124,0.148,-2.787,0.0331,0.465,123.963,80,spotify:track:0azC730Exh71aQlOt9Zj3y
1282,A Thousand Bad Times,Post Malone,221173,6,1,4,0.105,0.632,0.732,1.15e-05,0.111,-3.498,0.092,0.317,159.0,80,spotify:track:2J0NXdHr6MYvKDSxB7k3V2
1283,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,235613,6,0,4,0.0619,0.781,0.526,0.0,0.0457,-6.985,0.293,0.662,94.992,71,spotify:track:4YMqbFcDIFiCBd02PzUBcM
1284,through the late night,Travis Scott,286236,5,0,4,0.36,0.744,0.589,0.0,0.119,-1.218,0.0359,0.242,127.051,72,spotify:track:1Ci4wASMY4xtKVMeHA6Sd5
1285,Through The Wire,Kanye West,221227,7,1,4,0.00865,0.571,0.739,5.21e-06,0.158,-6.11,0.247,0.66,83.089,69,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo
1286,Thug Life,21 Savage,263427,0,1,4,0.159,0.8,0.467,0.0,0.653,-9.974,0.45,0.307,132.054,53,spotify:track:0mhsw7HRwRwF79ES5ucP9Y
1287,Thunder,W&W,170625,7,0,4,0.00484,0.629,0.886,0.814,0.1,-3.661,0.0589,0.18,128.003,46,spotify:track:56xFEo61VO28nrT1MVPHoB
1288,Thunderbolt,Justin Prime,290625,2,1,4,0.00613,0.701,0.849,0.513,0.0821,-3.699,0.0634,0.173,127.996,25,spotify:track:6GzeCkeRWtzEA1CIPJyaee
1289,TIC TOC,6ix9ine,135739,6,0,4,0.0115,0.82,0.691,0.0,0.344,-6.646,0.0723,0.683,142.027,67,spotify:track:2UbGTULrgk641ZzV4vWfXK
1290,Ticket To Ride - Remastered 2009,The Beatles,189680,9,1,4,0.0457,0.519,0.85,0.0,0.233,-6.777,0.0678,0.749,123.419,66,spotify:track:7CZiDzGVjUssMSOXrDNYHL
1291,Tidal Wave,Portugal. The Man,211720,8,1,4,0.00648,0.551,0.741,0.00603,0.0707,-4.245,0.029,0.399,79.984,59,spotify:track:384TqRlwlMfeUAODhXfF3O
1292,Tiff Freestyle,GoldLink,102627,9,1,4,0.581,0.74,0.705,0.0,0.357,-7.29,0.212,0.744,95.783,43,spotify:track:790MIo6gDwdvmNsw8yDB5Q
1293,Tiger,R3HAB,200628,2,1,4,0.00193,0.662,0.877,0.00644,0.0775,-3.592,0.0557,0.441,127.994,50,spotify:track:6GCJDM58eE02M06FJDLlYp
1294,Till It's Over,Tristam,270545,7,0,4,0.123,0.611,0.836,0.0,0.164,-6.429,0.0891,0.329,110.034,57,spotify:track:1N47iqGBmfyVtTUozP9nYz
1295,Till the Morning Comes - 2013 Remaster,Grateful Dead,188919,9,1,4,0.123,0.629,0.455,0.0,0.141,-12.332,0.0291,0.852,134.536,42,spotify:track:2gws1v6aAT0mYxHVISMTph
1296,Time,Pink Floyd,413947,9,1,4,0.521,0.358,0.48,0.00428,0.178,-11.79,0.0849,0.356,120.317,70,spotify:track:3TO7bbrUKrOSPGRTB5MeCz
1297,Time to Pretend,MGMT,261000,2,1,3,8.74e-05,0.438,0.94,0.0777,0.3,-3.249,0.0452,0.421,100.99,71,spotify:track:4iG2gAwKXsOcijVaVXzRPW
1298,Tiny Cities (feat. Beck),Flume,236625,6,1,4,0.28,0.531,0.684,0.000307,0.092,-4.718,0.0557,0.374,71.049,48,spotify:track:0tfuWlmEWjQWBPYT7Cf4bX
1299,To Here Knows When,My Bloody Valentine,331227,0,1,1,1.9e-05,0.107,0.678,0.871,0.36,-12.594,0.0581,0.145,92.689,41,spotify:track:41R4fI1Z1w2gsJEFQWdeJs
1300,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Teriyaki Boyz,255173,6,1,4,0.178,0.761,0.892,4.19e-05,0.0712,-5.354,0.133,0.935,127.04,64,spotify:track:5iJfzXKvQXlYOBtEQhEmpA
1301,Tomorrow Never Knows - Remastered 2009,The Beatles,179547,5,1,4,8.4e-05,0.38,0.829,0.00208,0.342,-6.105,0.0405,0.0534,125.887,57,spotify:track:00oZhqZIQfL9P5CjOP6JsO
1302,Tongue Tied,Grouplove,218013,3,1,4,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,0.371,112.96,78,spotify:track:0GO8y8jQk1PkHzS31d699N
1303,Tony Tone,A$AP Rocky,208373,1,1,4,0.139,0.534,0.783,0.0,0.0831,-4.013,0.261,0.334,69.716,63,spotify:track:52eYVUkFTOVozbVFIaFrnV
1304,Too Close,Alex Clare,256560,11,0,4,0.0112,0.584,0.712,1.05e-06,0.114,-4.311,0.0395,0.286,126.043,60,spotify:track:4sK96UnGx3NjBaqvfTG2dm
1305,Too Many Gods,A$AP Rocky,149733,0,1,4,0.334,0.557,0.618,1.35e-05,0.0921,-5.446,0.0442,0.1,121.214,60,spotify:track:0fhoeNTlGRZgNlwfVLauFs
1306,Too Many Years (feat. PnB Rock) - Baauer Rewind,Kodak Black,158367,11,1,4,0.0011,0.737,0.716,0.0,0.229,-7.774,0.0639,0.498,147.025,36,spotify:track:3BiV4P63BaAXmd3c0dE4qU
1307,Too Much,Dave Matthews Band,261627,11,0,4,0.00856,0.579,0.935,0.00434,0.0769,-5.552,0.0447,0.75,114.753,46,spotify:track:0i2jSWCwjjOVzfnvJJ2Sii
1308,Too Much Sauce (feat. Future & Lil Uzi Vert),DJ Esco,223093,6,0,4,0.0496,0.96,0.547,0.0,0.216,-6.992,0.0786,0.186,121.01,12,spotify:track:4S47OhdoxuZbowpuQT49b6
1309,Too Soon - Snareskin Remix,Vanic,243524,5,0,4,0.176,0.843,0.592,6.67e-05,0.313,-8.319,0.0535,0.294,122.019,44,spotify:track:4lEQGE5sVAnx7sbDANs2Fu
